periodyear,naicstitle,edr,wage.type,wages,planning.region,emp,wages.emp,pct.ind.emp,label
2016,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,76647767,Seven County Mpls-St Paul,2305,33252.8273318872,0.3247851204734395,EDR 11
2016,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,7491272,Seven County Mpls-St Paul,222,33744.46846846847,0.02082356251758747,EDR 11
2016,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,5767323,Seven County Mpls-St Paul,101,57102.207920792076,0.09805825242718447,EDR 11
2016,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,4993939,Seven County Mpls-St Paul,174,28700.798850574713,0.36477987421383645,EDR 11
2016,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,551230860,Seven County Mpls-St Paul,11587,47573.21653577285,0.2501997365636674,EDR 11
2016,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,4829898,Seven County Mpls-St Paul,59,81862.67796610169,1,EDR 11
2016,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,443549172,Seven County Mpls-St Paul,3457,128304.64911773214,0.4580628064131443,EDR 11
2016,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,167901610,Seven County Mpls-St Paul,1538,109168.79713914174,0.32765232211333617,EDR 11
2015,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,101065439446,Seven County Mpls-St Paul,1675292,60327.05907149321,0.6164580703110712,EDR 11
2015,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,70308517,Seven County Mpls-St Paul,2207,31857.05346624377,0.3228023987128858,EDR 11
2015,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,7896087,Seven County Mpls-St Paul,233,33888.78540772532,0.021558105107327905,EDR 11
2015,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,4192299,Seven County Mpls-St Paul,82,51125.59756097561,0.0849740932642487,EDR 11
2015,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,4649261,Seven County Mpls-St Paul,176,26416.25568181818,0.37606837606837606,EDR 11
2015,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,535049426,Seven County Mpls-St Paul,11705,45711.18547629218,0.2550053375743448,EDR 11
2015,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,4765829,Seven County Mpls-St Paul,60,79430.48333333334,1,EDR 11
2015,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,479234495,Seven County Mpls-St Paul,3560,134616.43117977527,0.46060292405227066,EDR 11
2015,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,158934981,Seven County Mpls-St Paul,1470,108119.03469387755,0.3530259365994236,EDR 11
2014,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,95598596411,Seven County Mpls-St Paul,1643371,58172.25471971941,0.6143521076529571,EDR 11
2014,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,64467239,Seven County Mpls-St Paul,2223,29000.10751237067,0.3399602385685885,EDR 11
2014,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,7696174,Seven County Mpls-St Paul,257,29946.20233463035,0.024541634835752484,EDR 11
2014,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,4648251,Seven County Mpls-St Paul,82,56685.98780487805,0.08622502628811778,EDR 11
2014,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,4840674,Seven County Mpls-St Paul,187,25885.957219251337,0.5807453416149069,EDR 11
2014,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,535224839,Seven County Mpls-St Paul,11545,46359.88211346904,0.25317982456140353,EDR 11
2014,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,4672483,Seven County Mpls-St Paul,69,67717.14492753622,1,EDR 11
2014,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,469690871,Seven County Mpls-St Paul,3620,129748.85939226519,0.466916032503547,EDR 11
2014,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,159937378,Seven County Mpls-St Paul,1565,102196.40766773163,0.3659106850596212,EDR 11
2013,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,91638755748,Seven County Mpls-St Paul,1620612,56545.77144189973,0.6131881004703874,EDR 11
2013,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,66465398,Seven County Mpls-St Paul,2450,27128.73387755102,0.3615168953814372,EDR 11
2013,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,6544693,Seven County Mpls-St Paul,229,28579.445414847163,0.022380766223612198,EDR 11
2013,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,6486684,Seven County Mpls-St Paul,90,72074.26666666666,0.09564293304994687,EDR 11
2013,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,5119081,Seven County Mpls-St Paul,188,27229.15425531915,0.7800829875518672,EDR 11
2013,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,507795096,Seven County Mpls-St Paul,11552,43957.331717451525,0.25454465328426945,EDR 11
2013,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,4538189,Seven County Mpls-St Paul,70,64831.27142857143,1,EDR 11
2013,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,531704775,Seven County Mpls-St Paul,3774,140886.26788553258,0.4812547819433818,EDR 11
2013,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,150702333,Seven County Mpls-St Paul,1440,104654.39791666667,0.32839224629418473,EDR 11
2012,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,89014244781,Seven County Mpls-St Paul,1590978,55949.387597440065,0.6117913159040255,EDR 11
2012,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,65600090,Seven County Mpls-St Paul,2525,25980.233663366336,0.3796421590738235,EDR 11
2012,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,4850879,Seven County Mpls-St Paul,177,27406.09604519774,0.017780010045203416,EDR 11
2012,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,10401486,Seven County Mpls-St Paul,105,99061.77142857143,0.09831460674157304,EDR 11
2012,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,4482879,Seven County Mpls-St Paul,169,26525.91124260355,0.7612612612612613,EDR 11
2012,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,448377019,Seven County Mpls-St Paul,10454,42890.474363879854,0.23571058149759871,EDR 11
2012,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,4403053,Seven County Mpls-St Paul,68,64750.779411764706,1,EDR 11
2012,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,488326114,Seven County Mpls-St Paul,3710,131624.2894878706,0.4864935746131655,EDR 11
2012,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,133381195,Seven County Mpls-St Paul,1325,100665.05283018868,0.3256328336200541,EDR 11
2011,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,85060252743,Seven County Mpls-St Paul,1564666,54363.201311334175,0.6108609668655284,EDR 11
2011,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,60388633,Seven County Mpls-St Paul,2481,24340.44054816606,0.38512884197454206,EDR 11
2011,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,4332797,Seven County Mpls-St Paul,170,25487.04117647059,0.018083182640144666,EDR 11
2011,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,5036783,Seven County Mpls-St Paul,102,49380.22549019608,0.10862619808306709,EDR 11
2011,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,4452267,Seven County Mpls-St Paul,174,25587.741379310344,0.7310924369747899,EDR 11
2011,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,434598581,Seven County Mpls-St Paul,10316,42128.59451337728,0.2353263225129457,EDR 11
2011,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,3847820,Seven County Mpls-St Paul,63,61076.50793650794,1,EDR 11
2011,Agricultural Implement Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,10693333,Seven County Mpls-St Paul,150,71288.88666666667,0.1040943789035392,EDR 11
2011,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,532814519,Seven County Mpls-St Paul,3597,148127.47261606896,0.4679937548790008,EDR 11
2011,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,127827669,Seven County Mpls-St Paul,1183,108053.81994928149,0.274669143255166,EDR 11
2010,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,81509860905,Seven County Mpls-St Paul,1537041,53030.37518517723,0.6090964966195451,EDR 11
2010,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,61080851,Seven County Mpls-St Paul,2507,24364.120861587555,0.3939346323067253,EDR 11
2010,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,4024147,Seven County Mpls-St Paul,156,25795.8141025641,0.01752612066059993,EDR 11
2010,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,1997594,Seven County Mpls-St Paul,43,46455.67441860465,0.05695364238410596,EDR 11
2010,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,4867842,Seven County Mpls-St Paul,181,26894.1546961326,0.505586592178771,EDR 11
2010,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,452269177,Seven County Mpls-St Paul,10098,44787.995345612995,0.23291968445818148,EDR 11
2010,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,3815962,Seven County Mpls-St Paul,64,59624.40625,1,EDR 11
2010,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,428823422,Seven County Mpls-St Paul,3033,141385.89581272667,0.4239586245457087,EDR 11
2010,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,119867269,Seven County Mpls-St Paul,1198,100056.1510851419,0.2867400670177118,EDR 11
2009,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,79224688986,Seven County Mpls-St Paul,1541810,51384.210107600804,0.6087457778356855,EDR 11
2009,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,63364918,Seven County Mpls-St Paul,2568,24674.81230529595,0.41306096187871966,EDR 11
2009,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,4156429,Seven County Mpls-St Paul,158,26306.51265822785,0.01805714285714286,EDR 11
2009,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,1878376,Seven County Mpls-St Paul,41,45814.04878048781,0.0584045584045584,EDR 11
2009,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,5166325,Seven County Mpls-St Paul,186,27775.940860215054,0.403470715835141,EDR 11
2009,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,422734620,Seven County Mpls-St Paul,10006,42248.11313212073,0.23345232262429716,EDR 11
2009,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,3311260,Seven County Mpls-St Paul,57,58092.28070175439,0.8028169014084507,EDR 11
2009,Agricultural Implement Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,9787330,Seven County Mpls-St Paul,134,73039.77611940299,0.04734982332155477,EDR 11
2009,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,415137210,Seven County Mpls-St Paul,2837,146329.6475149806,0.4136774569845436,EDR 11
2009,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,125168732,Seven County Mpls-St Paul,1235,101351.2,0.26332622601279315,EDR 11
2008,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,84473682409,Seven County Mpls-St Paul,1612796,52377.16512751768,0.6109485370799481,EDR 11
2008,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,62984011,Seven County Mpls-St Paul,2538,24816.395193065408,0.409486931268151,EDR 11
2008,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,4995423,Seven County Mpls-St Paul,179,27907.391061452516,0.02074881186971137,EDR 11
2008,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,3631420,Seven County Mpls-St Paul,100,36314.2,0.13333333333333333,EDR 11
2008,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,3616227,Seven County Mpls-St Paul,156,23180.94230769231,0.31901840490797545,EDR 11
2008,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,420821336,Seven County Mpls-St Paul,9881,42588.94200991803,0.23135097166939828,EDR 11
2008,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,3925278,Seven County Mpls-St Paul,66,59473.90909090909,0.8148148148148148,EDR 11
2008,Agricultural Implement Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,11200064,Seven County Mpls-St Paul,149,75168.21476510067,0.06236919213059858,EDR 11
2008,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,364156916,Seven County Mpls-St Paul,2473,147253.09987868986,0.37981876823836586,EDR 11
2008,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,129489217,Seven County Mpls-St Paul,1290,100379.23798449613,0.2770618556701031,EDR 11
2007,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,82491586289,Seven County Mpls-St Paul,1622687,50836.412868902014,0.6121619256149585,EDR 11
2007,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,69151901,Seven County Mpls-St Paul,2689,25716.586463369284,0.4351836866806927,EDR 11
2007,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,4225742,Seven County Mpls-St Paul,160,26410.8875,0.019113606498626208,EDR 11
2007,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,3246945,Seven County Mpls-St Paul,92,35292.88043478261,0.1339155749636099,EDR 11
2007,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,3732733,Seven County Mpls-St Paul,174,21452.488505747126,0.3543788187372709,EDR 11
2007,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,457372647,Seven County Mpls-St Paul,10318,44327.64557084706,0.24184324020251266,EDR 11
2007,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,4070768,Seven County Mpls-St Paul,65,62627.2,0.8227848101265823,EDR 11
2007,Agricultural Implement Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,119849875,Seven County Mpls-St Paul,1598,74999.92177722152,0.42108036890645584,EDR 11
2007,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,256041467,Seven County Mpls-St Paul,2517,101724.85776718316,0.39737922323965896,EDR 11
2007,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,125138097,Seven County Mpls-St Paul,1458,85828.59876543209,0.3278614796492017,EDR 11
2006,"Total, All Industries",EDR 11 - 7 County Twin Cities,totwageYear,77690747983,Seven County Mpls-St Paul,1615271,48097.65542933663,0.6118953717029013,EDR 11
2006,Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,67824565,Seven County Mpls-St Paul,2688,25232.353050595237,0.4375,EDR 11
2006,Animal Production and Aquaculture,EDR 11 - 7 County Twin Cities,totwageYear,3033802,Seven County Mpls-St Paul,95,31934.757894736842,0.01187054854429589,EDR 11
2006,Support Activities for Crop Production,EDR 11 - 7 County Twin Cities,totwageYear,3257562,Seven County Mpls-St Paul,86,37878.62790697674,0.13169984686064318,EDR 11
2006,Support Activities for Animal Production,EDR 11 - 7 County Twin Cities,totwageYear,5846105,Seven County Mpls-St Paul,247,23668.44129554656,0.5,EDR 11
2006,Food Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,438895369,Seven County Mpls-St Paul,10353,42393.06181783058,0.2435484250394034,EDR 11
2006,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",EDR 11 - 7 County Twin Cities,totwageYear,3436840,Seven County Mpls-St Paul,65,52874.46153846154,0.7647058823529411,EDR 11
2006,Agricultural Implement Manufacturing,EDR 11 - 7 County Twin Cities,totwageYear,64047675,Seven County Mpls-St Paul,624,102640.50480769231,0.21524663677130046,EDR 11
2006,Farm Product Raw Material Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,250168509,Seven County Mpls-St Paul,2429,102992.38740222313,0.3902634961439589,EDR 11
2006,Farm Supplies Merchant Wholesalers,EDR 11 - 7 County Twin Cities,totwageYear,120890777,Seven County Mpls-St Paul,1418,85254.42665726376,0.3411934552454283,EDR 11
