periodyear,naicstitle,areaname,wage.type,wages,countyfp,Dem_RUCA,Dem_Desc,edr,planning.region
2005,Crop Production,Waseca,totwageYear,220190.66666666666,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,Animal Production and Aquaculture,Waseca,totwageYear,2501303,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,Food Manufacturing,Waseca,totwageYear,8386423,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,Farm Supplies Merchant Wholesalers,Waseca,totwageYear,1713877,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,"Total, All Industries",Waseca,totwageYear,228540941,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,Crop Production,Waseca,totwageYear,807149,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,Animal Production and Aquaculture,Waseca,totwageYear,2567616,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,Food Manufacturing,Waseca,totwageYear,1548556.6666666667,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,Farm Supplies Merchant Wholesalers,Waseca,totwageYear,1420649,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,"Total, All Industries",Waseca,totwageYear,223998504,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,Crop Production,Waseca,totwageYear,768426,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,Animal Production and Aquaculture,Waseca,totwageYear,2748284,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,Food Manufacturing,Waseca,totwageYear,7640740,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,Farm Supplies Merchant Wholesalers,Waseca,totwageYear,1319955,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,"Total, All Industries",Waseca,totwageYear,215818677,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,Crop Production,Waseca,totwageYear,181585.33333333334,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,Animal Production and Aquaculture,Waseca,totwageYear,2503677,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,Food Manufacturing,Waseca,totwageYear,7748252,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2002,Farm Supplies Merchant Wholesalers,Waseca,totwageYear,1193469,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,"Total, All Industries",Waseca,totwageYear,215851795,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,Crop Production,Waseca,totwageYear,402906,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,Animal Production and Aquaculture,Waseca,totwageYear,391583.3333333333,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,Food Manufacturing,Waseca,totwageYear,7704219,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2001,Farm Supplies Merchant Wholesalers,Waseca,totwageYear,1152106,161,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,"Total, All Industries",Washington,totwageYear,4197989655,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2018,Crop Production,Washington,totwageYear,28066147,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2018,Support Activities for Animal Production,Washington,totwageYear,254187.5,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2018,Food Manufacturing,Washington,totwageYear,21236828,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2018,Farm Supplies Merchant Wholesalers,Washington,totwageYear,2227084,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2017,"Total, All Industries",Washington,totwageYear,3981089025,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2017,Crop Production,Washington,totwageYear,27507399,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2017,Support Activities for Animal Production,Washington,totwageYear,856370,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2017,Food Manufacturing,Washington,totwageYear,20707365,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2016,"Total, All Industries",Washington,totwageYear,3697700196,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2016,Crop Production,Washington,totwageYear,24628191,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2016,Support Activities for Animal Production,Washington,totwageYear,805273,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2016,Food Manufacturing,Washington,totwageYear,19003074,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2016,Farm Supplies Merchant Wholesalers,Washington,totwageYear,1975125,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2015,"Total, All Industries",Washington,totwageYear,3478383525,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2015,Crop Production,Washington,totwageYear,22916560,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2015,Support Activities for Animal Production,Washington,totwageYear,178609,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2015,Food Manufacturing,Washington,totwageYear,18136883,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2015,Farm Supplies Merchant Wholesalers,Washington,totwageYear,327578,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2014,"Total, All Industries",Washington,totwageYear,3229676196,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2014,Crop Production,Washington,totwageYear,19907815,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2014,Support Activities for Animal Production,Washington,totwageYear,189245.66666666666,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2014,Food Manufacturing,Washington,totwageYear,11865791,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2014,Farm Supplies Merchant Wholesalers,Washington,totwageYear,1672565,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2013,"Total, All Industries",Washington,totwageYear,3097692688,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2013,Crop Production,Washington,totwageYear,19416637,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2013,Animal Production and Aquaculture,Washington,totwageYear,61964,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2013,Support Activities for Animal Production,Washington,totwageYear,199370.5,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2013,Food Manufacturing,Washington,totwageYear,11809948,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2013,Farm Supplies Merchant Wholesalers,Washington,totwageYear,221515,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,"Total, All Industries",Washington,totwageYear,2943852909,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Crop Production,Washington,totwageYear,18737298,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Support Activities for Animal Production,Washington,totwageYear,130340.33333333333,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2012,Food Manufacturing,Washington,totwageYear,11110025,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,"Total, All Industries",Washington,totwageYear,2864261459,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Crop Production,Washington,totwageYear,17490967,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Support Activities for Animal Production,Washington,totwageYear,100585.33333333333,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Food Manufacturing,Washington,totwageYear,11585897,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2011,Farm Supplies Merchant Wholesalers,Washington,totwageYear,305684.6666666667,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,"Total, All Industries",Washington,totwageYear,2765900361,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Crop Production,Washington,totwageYear,17981832,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2010,Food Manufacturing,Washington,totwageYear,10833663,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,"Total, All Industries",Washington,totwageYear,2683375194,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Crop Production,Washington,totwageYear,19963629,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Support Activities for Animal Production,Washington,totwageYear,82662,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2009,Food Manufacturing,Washington,totwageYear,10777576,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,"Total, All Industries",Washington,totwageYear,2876861976,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Crop Production,Washington,totwageYear,14277841,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Support Activities for Animal Production,Washington,totwageYear,368718,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Food Manufacturing,Washington,totwageYear,14967130,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2008,Farm Supplies Merchant Wholesalers,Washington,totwageYear,294414.3333333333,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,"Total, All Industries",Washington,totwageYear,2860633835,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Crop Production,Washington,totwageYear,16362285,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Support Activities for Animal Production,Washington,totwageYear,368110,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2007,Food Manufacturing,Washington,totwageYear,25731756,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,"Total, All Industries",Washington,totwageYear,2815598459,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Crop Production,Washington,totwageYear,16025073,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Support Activities for Animal Production,Washington,totwageYear,92065.33333333333,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,Food Manufacturing,Washington,totwageYear,24466780,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,"Total, All Industries",Washington,totwageYear,2682371412,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Crop Production,Washington,totwageYear,15942080,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Support Activities for Animal Production,Washington,totwageYear,431650,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,Food Manufacturing,Washington,totwageYear,23549057,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,"Total, All Industries",Washington,totwageYear,2620449629,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Crop Production,Washington,totwageYear,16107078,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Support Activities for Animal Production,Washington,totwageYear,537085,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Food Manufacturing,Washington,totwageYear,21632454,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,Farm Supplies Merchant Wholesalers,Washington,totwageYear,347751,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,"Total, All Industries",Washington,totwageYear,2488441424,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Crop Production,Washington,totwageYear,14773480,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Support Activities for Animal Production,Washington,totwageYear,367598,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Food Manufacturing,Washington,totwageYear,20974326,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,Farm Supplies Merchant Wholesalers,Washington,totwageYear,89218.33333333333,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,"Total, All Industries",Washington,totwageYear,2344422561,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Crop Production,Washington,totwageYear,14628162,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Support Activities for Animal Production,Washington,totwageYear,386417,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Food Manufacturing,Washington,totwageYear,20367582,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2002,Farm Supplies Merchant Wholesalers,Washington,totwageYear,115837,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,"Total, All Industries",Washington,totwageYear,2325674571,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Crop Production,Washington,totwageYear,13940235,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Animal Production and Aquaculture,Washington,totwageYear,115679,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Support Activities for Animal Production,Washington,totwageYear,61660.333333333336,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Food Manufacturing,Washington,totwageYear,19541818,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2001,Farm Supplies Merchant Wholesalers,Washington,totwageYear,98843,163,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2018,"Total, All Industries",Watonwan,totwageYear,162374530,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,Crop Production,Watonwan,totwageYear,110812.33333333333,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,Animal Production and Aquaculture,Watonwan,totwageYear,1915232,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,Food Manufacturing,Watonwan,totwageYear,48300247,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2018,Farm Product Raw Material Merchant Wholesalers,Watonwan,totwageYear,5280449,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,"Total, All Industries",Watonwan,totwageYear,150499362,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,Animal Production and Aquaculture,Watonwan,totwageYear,1884960,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,Food Manufacturing,Watonwan,totwageYear,44555573,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2017,Farm Product Raw Material Merchant Wholesalers,Watonwan,totwageYear,5444535,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2016,"Total, All Industries",Watonwan,totwageYear,145763866,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2016,Animal Production and Aquaculture,Watonwan,totwageYear,1734167,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2016,Food Manufacturing,Watonwan,totwageYear,44249234,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,"Total, All Industries",Watonwan,totwageYear,129151852,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,Animal Production and Aquaculture,Watonwan,totwageYear,1717107,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2015,Food Manufacturing,Watonwan,totwageYear,37262637,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2014,"Total, All Industries",Watonwan,totwageYear,125505435,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2014,Animal Production and Aquaculture,Watonwan,totwageYear,416225,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2014,Food Manufacturing,Watonwan,totwageYear,36109841,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2013,"Total, All Industries",Watonwan,totwageYear,122791193,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2013,Food Manufacturing,Watonwan,totwageYear,34457203,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2012,"Total, All Industries",Watonwan,totwageYear,119569801,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2012,Food Manufacturing,Watonwan,totwageYear,34496252,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,"Total, All Industries",Watonwan,totwageYear,117062966,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,Animal Production and Aquaculture,Watonwan,totwageYear,323413,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2011,Food Manufacturing,Watonwan,totwageYear,35180965,165,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
