periodyear,naicstitle,Name,emp.break,emp,countyfp,Dem_RUCA,Dem_Desc,edr,planning.region
2012,"Total, All Industries",Steele,empYear,21603,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2012,Crop Production,Steele,empYear,133,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2012,Animal Production and Aquaculture,Steele,empYear,61,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2012,Food Manufacturing,Steele,empYear,303,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2011,"Total, All Industries",Steele,empYear,20803,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2011,Crop Production,Steele,empYear,144,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2011,Animal Production and Aquaculture,Steele,empYear,51,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2011,Food Manufacturing,Steele,empYear,272,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2011,Farm Product Raw Material Merchant Wholesalers,Steele,empYear,133,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2010,"Total, All Industries",Steele,empYear,20272,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2010,Crop Production,Steele,empYear,65,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2010,Animal Production and Aquaculture,Steele,empYear,38,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2010,Food Manufacturing,Steele,empYear,303,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2010,Farm Product Raw Material Merchant Wholesalers,Steele,empYear,128,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2010,Farm Supplies Merchant Wholesalers,Steele,empYear,35,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2009,"Total, All Industries",Steele,empYear,20042,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2009,Crop Production,Steele,empYear,115,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2009,Animal Production and Aquaculture,Steele,empYear,33,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2009,Food Manufacturing,Steele,empYear,287,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2009,Farm Product Raw Material Merchant Wholesalers,Steele,empYear,133,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2009,Farm Supplies Merchant Wholesalers,Steele,empYear,13,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2008,"Total, All Industries",Steele,empYear,21374,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2008,Crop Production,Steele,empYear,119,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2008,Animal Production and Aquaculture,Steele,empYear,17,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2008,Food Manufacturing,Steele,empYear,276,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2008,Farm Product Raw Material Merchant Wholesalers,Steele,empYear,134,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2007,"Total, All Industries",Steele,empYear,21101,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2007,Crop Production,Steele,empYear,67,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2007,Animal Production and Aquaculture,Steele,empYear,4,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2007,Food Manufacturing,Steele,empYear,274,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2007,Farm Product Raw Material Merchant Wholesalers,Steele,empYear,34,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2006,"Total, All Industries",Steele,empYear,20709,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2006,Crop Production,Steele,empYear,111,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2006,Food Manufacturing,Steele,empYear,275,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2005,"Total, All Industries",Steele,empYear,20019,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2005,Crop Production,Steele,empYear,108,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2005,Food Manufacturing,Steele,empYear,248,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2004,"Total, All Industries",Steele,empYear,19755,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2004,Crop Production,Steele,empYear,108,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2004,Food Manufacturing,Steele,empYear,246,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2004,Farm Product Raw Material Merchant Wholesalers,Steele,empYear,19,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2003,"Total, All Industries",Steele,empYear,19118,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2003,Crop Production,Steele,empYear,105,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2003,Food Manufacturing,Steele,empYear,252,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2003,Farm Supplies Merchant Wholesalers,Steele,empYear,10,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2002,"Total, All Industries",Steele,empYear,19339,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2002,Crop Production,Steele,empYear,104,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2002,Animal Production and Aquaculture,Steele,empYear,15,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2002,Food Manufacturing,Steele,empYear,292,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2002,Farm Product Raw Material Merchant Wholesalers,Steele,empYear,64,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2002,Farm Supplies Merchant Wholesalers,Steele,empYear,33,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2001,"Total, All Industries",Steele,empYear,19750,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2001,Crop Production,Steele,empYear,82,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2001,Animal Production and Aquaculture,Steele,empYear,8,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2001,Food Manufacturing,Steele,empYear,272,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2001,Farm Product Raw Material Merchant Wholesalers,Steele,empYear,72,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2001,Farm Supplies Merchant Wholesalers,Steele,empYear,35,147,B,Town/rural mix,EDR 10 - Southeast,Southeast
2018,"Total, All Industries",Stevens,empYear,5529,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2018,Crop Production,Stevens,empYear,63,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2018,Animal Production and Aquaculture,Stevens,empYear,868,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2018,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,10,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2018,Farm Supplies Merchant Wholesalers,Stevens,empYear,70,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2017,"Total, All Industries",Stevens,empYear,5527,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2017,Crop Production,Stevens,empYear,67,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2017,Animal Production and Aquaculture,Stevens,empYear,809,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2017,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,9,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2017,Farm Supplies Merchant Wholesalers,Stevens,empYear,69,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2016,"Total, All Industries",Stevens,empYear,5441,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2016,Crop Production,Stevens,empYear,59,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2016,Animal Production and Aquaculture,Stevens,empYear,656,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2016,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,53,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2016,Farm Supplies Merchant Wholesalers,Stevens,empYear,60,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2015,"Total, All Industries",Stevens,empYear,5440,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2015,Crop Production,Stevens,empYear,63,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2015,Animal Production and Aquaculture,Stevens,empYear,643,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2015,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,51,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2015,Farm Supplies Merchant Wholesalers,Stevens,empYear,58,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2014,"Total, All Industries",Stevens,empYear,5341,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2014,Crop Production,Stevens,empYear,63,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2014,Animal Production and Aquaculture,Stevens,empYear,558,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2014,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,60,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2014,Farm Supplies Merchant Wholesalers,Stevens,empYear,58,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2013,"Total, All Industries",Stevens,empYear,5244,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2013,Crop Production,Stevens,empYear,79,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2013,Animal Production and Aquaculture,Stevens,empYear,516,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2013,Food Manufacturing,Stevens,empYear,2,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2013,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,60,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2013,Farm Supplies Merchant Wholesalers,Stevens,empYear,60,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2012,"Total, All Industries",Stevens,empYear,5233,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2012,Crop Production,Stevens,empYear,52,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2012,Animal Production and Aquaculture,Stevens,empYear,564,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2012,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,60,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2012,Farm Supplies Merchant Wholesalers,Stevens,empYear,65,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2011,"Total, All Industries",Stevens,empYear,4985,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2011,Crop Production,Stevens,empYear,17,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2011,Animal Production and Aquaculture,Stevens,empYear,420,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2011,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,36,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2011,Farm Supplies Merchant Wholesalers,Stevens,empYear,65,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2010,"Total, All Industries",Stevens,empYear,4855,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2010,Crop Production,Stevens,empYear,9,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2010,Animal Production and Aquaculture,Stevens,empYear,370,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2010,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,61,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2010,Farm Supplies Merchant Wholesalers,Stevens,empYear,61,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2009,"Total, All Industries",Stevens,empYear,4805,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2009,Animal Production and Aquaculture,Stevens,empYear,335,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2009,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,80,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2009,Farm Supplies Merchant Wholesalers,Stevens,empYear,24,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2008,"Total, All Industries",Stevens,empYear,5068,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2008,Animal Production and Aquaculture,Stevens,empYear,322,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2008,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,97,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2008,Farm Supplies Merchant Wholesalers,Stevens,empYear,9,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2007,"Total, All Industries",Stevens,empYear,5046,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2007,Animal Production and Aquaculture,Stevens,empYear,272,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2007,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,75,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2007,Farm Supplies Merchant Wholesalers,Stevens,empYear,20,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2006,"Total, All Industries",Stevens,empYear,5002,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2006,Animal Production and Aquaculture,Stevens,empYear,239,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2006,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,72,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2006,Farm Supplies Merchant Wholesalers,Stevens,empYear,15,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2005,"Total, All Industries",Stevens,empYear,4729,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2005,Animal Production and Aquaculture,Stevens,empYear,178,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2005,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,79,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2005,Farm Supplies Merchant Wholesalers,Stevens,empYear,38,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2004,"Total, All Industries",Stevens,empYear,4729,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2004,Animal Production and Aquaculture,Stevens,empYear,143,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2004,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,84,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2004,Farm Supplies Merchant Wholesalers,Stevens,empYear,57,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2003,"Total, All Industries",Stevens,empYear,4672,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2003,Animal Production and Aquaculture,Stevens,empYear,127,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2003,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,95,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2003,Farm Supplies Merchant Wholesalers,Stevens,empYear,54,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2002,"Total, All Industries",Stevens,empYear,4682,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2002,Animal Production and Aquaculture,Stevens,empYear,125,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2002,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,101,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2002,Farm Supplies Merchant Wholesalers,Stevens,empYear,52,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2001,"Total, All Industries",Stevens,empYear,4614,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2001,Animal Production and Aquaculture,Stevens,empYear,113,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2001,Farm Product Raw Material Merchant Wholesalers,Stevens,empYear,109,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2001,Farm Supplies Merchant Wholesalers,Stevens,empYear,47,149,B,Town/rural mix,EDR 4 - West Central,Northwest
2018,"Total, All Industries",Swift,empYear,3690,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2018,Crop Production,Swift,empYear,61,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2018,Food Manufacturing,Swift,empYear,38,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2018,Farm Product Raw Material Merchant Wholesalers,Swift,empYear,99,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2017,"Total, All Industries",Swift,empYear,3680,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2017,Crop Production,Swift,empYear,64,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2017,Food Manufacturing,Swift,empYear,44,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2017,Farm Product Raw Material Merchant Wholesalers,Swift,empYear,109,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2017,Farm Supplies Merchant Wholesalers,Swift,empYear,24,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2016,"Total, All Industries",Swift,empYear,3561,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2016,Crop Production,Swift,empYear,61,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2016,Food Manufacturing,Swift,empYear,42,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2016,Farm Product Raw Material Merchant Wholesalers,Swift,empYear,108,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2016,Farm Supplies Merchant Wholesalers,Swift,empYear,23,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2015,"Total, All Industries",Swift,empYear,3592,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2015,Crop Production,Swift,empYear,62,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2015,Food Manufacturing,Swift,empYear,22,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2015,Farm Product Raw Material Merchant Wholesalers,Swift,empYear,119,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2015,Farm Supplies Merchant Wholesalers,Swift,empYear,37,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2014,"Total, All Industries",Swift,empYear,3499,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2014,Crop Production,Swift,empYear,57,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2014,Food Manufacturing,Swift,empYear,5,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2014,Farm Product Raw Material Merchant Wholesalers,Swift,empYear,121,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2014,Farm Supplies Merchant Wholesalers,Swift,empYear,61,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2013,"Total, All Industries",Swift,empYear,3525,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2013,Crop Production,Swift,empYear,54,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2013,Food Manufacturing,Swift,empYear,33,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
2013,Farm Product Raw Material Merchant Wholesalers,Swift,empYear,133,151,B,Town/rural mix,EDR 6W- Upper Minnesota Valley,Southwest
